id,Attrition
1677,0.2884433791041374
1678,0.033611595164984465
1679,0.04646533937193453
1680,0.06787987565621734
1681,0.9290380254387856
1682,0.27649221010506153
1683,0.29614651016891
1684,0.7293554246425629
1685,0.03580437717027962
1686,0.5399431549012661
1687,0.01984782749786973
1688,0.31954627856612206
1689,0.0067162323102820665
1690,0.037940724985674024
1691,0.7288278639316559
1692,0.7843443378806114
1693,0.0715816745068878
1694,0.05775815900415182
1695,0.5752866230905056
1696,0.008197438000934198
1697,0.5524248108267784
1698,0.007729287288384512
1699,0.06379908695816994
1700,0.09397920733317733
1701,0.9226095154881477
1702,0.03521779598668218
1703,0.09916373156011105
1704,0.06790046533569694
1705,0.05056428536772728
1706,0.03862816747277975
1707,0.0581826432608068
1708,0.033977878047153354
1709,0.24987859465181828
1710,0.2266458496451378
1711,0.09736126661300659
1712,0.8556591868400574
1713,0.02955724927596748
1714,0.48516710847616196
1715,0.024832374881953
1716,0.029377846978604794
1717,0.03577199135906994
1718,0.06372460722923279
1719,0.028230927768163383
1720,0.0018108685762854293
1721,0.6126629039645195
1722,0.19052292220294476
1723,0.003373593557626009
1724,0.30827632546424866
1725,0.008650959527585655
1726,0.016937194974161685
1727,0.09736669575795531
1728,0.24404726549983025
1729,0.14518280420452356
1730,0.017047417000867426
1731,0.009028163272887468
1732,0.1571059161797166
1733,0.03838062705472112
1734,0.0021042627486167476
1735,0.22199386730790138
1736,0.09166022529825568
1737,0.06291981600224972
1738,0.053929226007312536
1739,0.005443234636913985
1740,0.017897388199344277
1741,0.529846265912056
1742,0.010152884118724614
1743,0.24099870957434177
1744,0.02651029615662992
1745,0.004627227899618447
1746,0.0035759412712650374
1747,0.17393562477082014
1748,0.05330756166949868
1749,0.03583665285259485
1750,0.053836810402572155
1751,0.6863862499594688
1752,0.0586437932215631
1753,0.020957847824320197
1754,0.7124302461743355
1755,0.007492477336199954
1756,0.6801955550909042
1757,0.024097332963719964
1758,0.0009451273654121906
1759,0.03506127977743745
1760,0.13681621477007866
1761,0.0011551894713193178
1762,0.014260901894886047
1763,0.03380017029121518
1764,0.13382895290851593
1765,0.18140711449086666
1766,0.02701287204399705
1767,0.01551120902877301
1768,0.9336838275194168
1769,0.186885304749012
1770,0.11568702384829521
1771,0.12089666351675987
1772,0.0008886383184290025
1773,0.6910432949662209
1774,0.03583867056295276
1775,0.09476474486291409
1776,0.0005665729568136157
1777,0.030525667127221823
1778,0.7820974960923195
1779,0.08292514178901911
1780,0.11325411964207888
1781,0.01770063559524715
1782,0.013173705316148698
1783,0.05985526298172772
1784,0.23838441260159016
1785,0.7038738653063774
1786,0.06609892519190907
1787,0.27909748069942
1788,0.09008315624669194
1789,0.23148924112319946
1790,0.08037524437531829
1791,0.260157510638237
1792,0.0018181534542236477
1793,0.9154847040772438
1794,0.004515056876698509
1795,0.027561049908399582
1796,0.1515948185697198
1797,0.05438081920146942
1798,0.39299485459923744
1799,0.009477470710407943
1800,0.04499279079027474
1801,0.03486033482477069
1802,0.2676681187003851
1803,0.023875683546066284
1804,0.08089149836450815
1805,0.9968094900250435
1806,0.03298809309490025
1807,0.044625426176935434
1808,0.17070549819618464
1809,0.2696154098957777
1810,0.056571075692772865
1811,0.0034839556901715696
1812,0.11148520465940237
1813,0.8459851071238518
1814,0.02447518438566476
1815,0.03254052787087858
1816,0.23073582164943218
1817,0.0017939172466867603
1818,0.14408597722649574
1819,0.010097847960423678
1820,0.004618789360392839
1821,0.19912091456353664
1822,0.048055641585960984
1823,0.005088196325232275
1824,0.5748449750244617
1825,0.019985312479548156
1826,0.29488106817007065
1827,0.0024636488378746435
1828,0.04689319944009185
1829,0.59735057502985
1830,0.37353571876883507
1831,0.9027095213532448
1832,0.0072300180327147245
1833,0.23147006519138813
1834,0.12938764318823814
1835,0.04620645253453404
1836,0.025382155901752412
1837,0.010496384551515803
1838,0.013706903322599828
1839,0.002782820607535541
1840,0.03219095175154507
1841,0.19494695123285055
1842,0.09698470775038004
1843,0.017251494282390922
1844,0.01338009163737297
1845,0.07864822493866086
1846,0.08993318025022745
1847,0.0029183412698330358
1848,0.01732730830553919
1849,0.01789609552361071
1850,0.6083162426948547
1851,0.536617636680603
1852,0.03665475454181433
1853,0.14092491008341312
1854,0.10669526737183332
1855,0.7437448725104332
1856,0.7147306427359581
1857,0.02005926112178713
1858,0.08561620907858014
1859,0.0033888955658767372
1860,0.0009152631973847747
1861,0.07848067255690694
1862,0.009603885875549167
1863,0.7116870880126953
1864,0.003249096349463798
1865,0.015345691237598658
1866,0.11052831029519439
1867,0.016240857919910923
1868,0.5939405672252178
1869,0.8494604602456093
1870,0.15574924647808075
1871,0.08220725785940886
1872,0.004761553922435269
1873,0.02838946133852005
1874,0.04817059054039419
1875,0.023807809862773865
1876,0.17349359020590782
1877,0.060939533868804574
1878,0.006598072446649894
1879,0.006592129240743816
1880,0.5017151832580566
1881,0.03894964978098869
1882,0.025846629054285586
1883,0.00904786231694743
1884,0.0042068174661835656
1885,0.05029301205649972
1886,0.14717767387628555
1887,0.008614175574621186
1888,0.034281786414794624
1889,0.071955899707973
1890,0.22116812504827976
1891,0.04412323469296098
1892,0.4629519563168287
1893,0.029468495631590486
1894,0.04685346642509103
1895,0.02169275120832026
1896,0.007085899153025821
1897,0.06106401327997446
1898,0.04812308005057275
1899,0.037327899830415845
1900,0.2893496807664633
1901,0.048431182047352195
1902,0.0015835320700716693
1903,0.007271006295923144
1904,0.33940423280000687
1905,0.027632443699985743
1906,0.027990946196950972
1907,0.4319228120148182
1908,0.41732268035411835
1909,0.017098804586566985
1910,0.04321533674374223
1911,0.0061544496566057205
1912,0.002796126027533319
1913,0.0051630151574499905
1914,0.020726269227452576
1915,0.031243342556990683
1916,0.21090931352227926
1917,0.5078830569982529
1918,0.010489191627129912
1919,0.018857087357901037
1920,0.011172757265740074
1921,0.07155161490663886
1922,0.002293499077495653
1923,0.04311474924907088
1924,0.6805010885000229
1925,0.0010349521326133981
1926,0.10907167382538319
1927,0.0073710212600417435
