id,Attrition
1677,0.0005795668203941638
1678,1.9814808442488224e-09
1679,2.3671158002929564e-06
1680,6.983185152956447e-07
1681,0.6839740800685093
1682,0.0013456474875841716
1683,7.6853925071727e-06
1684,0.08312256415952526
1685,2.0120028938047194e-05
1686,0.28769527971089254
1687,1.7585179869947097e-08
1688,0.0011483040375911311
1689,5.138598310673734e-09
1690,5.274321685764286e-07
1691,0.3211556789666426
1692,0.9277520259739731
1693,0.0008975011189214691
1694,0.0002594534985435655
1695,0.5632438516938806
1696,1.4184685611789136e-07
1697,0.3654387369077491
1698,3.268420447207204e-08
1699,3.9752728165034374e-05
1700,1.206310069528702e-05
1701,0.9879129454177866
1702,4.122578529070745e-08
1703,0.000654906876177695
1704,5.354086920861599e-06
1705,6.933006671073016e-05
1706,2.905874529945617e-05
1707,0.00029317295565937446
1708,1.5767491486786812e-07
1709,0.018531593963177283
1710,0.13688993826656012
1711,0.00013486046083351113
1712,0.9978444878469723
1713,7.327014319832133e-06
1714,0.2672314483195782
1715,5.5150289130897756e-08
1716,5.644127365442431e-07
1717,1.0164680740142639e-05
1718,2.62601478204119e-07
1719,1.1262011176721042e-07
1720,3.1094377618945406e-10
1721,0.41252716597337175
1722,0.0018715733153894416
1723,2.5117076966374387e-09
1724,0.0023139224561554896
1725,8.373729483745525e-09
1726,4.6051694804855884e-08
1727,2.2780969168322937e-07
1728,0.0007140677089970458
1729,1.1288331273951702e-06
1730,1.9423690936924613e-07
1731,4.5379269019063636e-08
1732,0.00026201192459731406
1733,5.107537328956203e-06
1734,5.602705113315751e-09
1735,0.00045099516329881256
1736,0.00037408186972179937
1737,1.210835190270543e-05
1738,1.8285980777951913e-07
1739,6.494452175416195e-10
1740,6.853592919456244e-09
1741,0.000780886533209217
1742,9.076056492172883e-08
1743,0.021540055944394326
1744,2.8451954028313332e-05
1745,4.902398729778802e-10
1746,3.283106406956028e-10
1747,0.00010647513362455433
1748,8.81523630052121e-06
1749,7.033124879803171e-07
1750,0.00012789144995937487
1751,0.12642280380964666
1752,1.3129033894914209e-06
1753,8.356593972332993e-05
1754,0.6447936989734294
1755,5.5562313481565675e-08
1756,0.026660883331251196
1757,3.9402585111542446e-07
1758,1.7101564500579416e-09
1759,8.473974431032278e-08
1760,1.483064103922104e-05
1761,8.922678742682562e-10
1762,6.631629694446445e-07
1763,1.8482553446717503e-07
1764,8.520165649365711e-05
1765,0.0003165074248470289
1766,9.126894527546017e-07
1767,1.184766226329633e-07
1768,0.9986071301422388
1769,0.0019214313832873631
1770,0.000267790958863036
1771,4.275375226511507e-05
1772,8.405860548749e-10
1773,0.13675473008537634
1774,2.6273349430063315e-05
1775,3.067934289986024e-07
1776,3.157479848190057e-11
1777,1.3286993634193169e-06
1778,0.9841060404600096
1779,0.003377844426796643
1780,2.9780515670284667e-06
1781,8.279145119627551e-09
1782,5.6216149856212935e-08
1783,0.00023796935084979698
1784,0.002061012757817845
1785,0.8828463666997644
1786,8.146841109983296e-06
1787,3.564039827071886e-05
1788,6.850545508736348e-06
1789,0.0023948588943212175
1790,1.363241781608927e-06
1791,0.10043236802932157
1792,5.065136692820358e-10
1793,0.799703201493259
1794,6.577678797798287e-08
1795,3.171158990094105e-06
1796,0.05023009019183245
1797,0.00027480363662107585
1798,0.0038164287001944534
1799,4.813870317747823e-09
1800,1.258763834503757e-05
1801,0.00011431779037418175
1802,0.0016861571543323472
1803,1.3104826139032854e-06
1804,0.00016304797290756488
1805,0.9999930965977383
1806,4.235462713933484e-07
1807,2.7550220435542052e-05
1808,0.00011514195295189968
1809,0.0061914335366382005
1810,2.4757242894786173e-05
1811,3.122488198752579e-08
1812,0.005656694358375565
1813,0.8516328211422708
1814,1.2699901537694687e-06
1815,1.0810691724568187e-05
1816,5.9385464685497954e-05
1817,5.234421662257705e-10
1818,4.816108364144911e-06
1819,9.179017917140445e-08
1820,3.0107974066926055e-10
1821,0.006131232513318674
1822,3.406168830527104e-06
1823,2.7973199661972357e-08
1824,0.039518336757599234
1825,1.1431639583702142e-08
1826,0.005392717740049262
1827,1.1378309277838773e-08
1828,2.054754624569814e-06
1829,0.6133146234078901
1830,0.00048137160170673313
1831,0.969424996922258
1832,9.268944640879916e-08
1833,4.537406060576838e-05
1834,6.639753723563705e-05
1835,2.0257629394695473e-06
1836,3.3149772374840315e-09
1837,3.482110601653549e-09
1838,3.441710930426378e-07
1839,3.174177336778706e-09
1840,7.344226334580146e-08
1841,3.1289414731585356e-05
1842,2.1991385923075107e-06
1843,1.9075955803342025e-09
1844,5.702617691781279e-08
1845,4.7452732439793006e-05
1846,1.363004531363383e-05
1847,5.911290373861055e-10
1848,2.918591387065578e-06
