id,Attrition
1677,0.3634
1678,0.09939999999999997
1679,0.1222
1680,0.10020000000000001
1681,0.5796
1682,0.22340000000000002
1683,0.1336
1684,0.27180000000000004
1685,0.13319999999999999
1686,0.254
1687,0.07139999999999999
1688,0.31639999999999996
1689,0.07819999999999999
1690,0.1016
1691,0.2728
1692,0.4552
1693,0.3614
1694,0.25260000000000005
1695,0.49440000000000006
1696,0.14580000000000004
1697,0.47359999999999997
1698,0.11560000000000001
1699,0.1876
1700,0.11219999999999998
1701,0.3771999999999999
1702,0.0982
1703,0.12419999999999999
1704,0.07719999999999999
1705,0.1744
1706,0.09340000000000001
1707,0.22459999999999997
1708,0.0528
1709,0.18580000000000002
1710,0.36539999999999995
1711,0.2248
1712,0.6964
1713,0.046200000000000005
1714,0.2308
1715,0.0658
1716,0.20280000000000004
1717,0.1308
1718,0.25
1719,0.0702
1720,0.0284
1721,0.41459999999999997
1722,0.2444
1723,0.030200000000000005
1724,0.217
1725,0.1164
1726,0.11599999999999998
1727,0.14200000000000002
1728,0.2224
1729,0.0996
1730,0.09840000000000002
1731,0.10379999999999998
1732,0.47700000000000004
1733,0.07559999999999997
1734,0.1596
1735,0.25680000000000003
1736,0.22960000000000003
1737,0.16160000000000002
1738,0.11560000000000004
1739,0.06040000000000001
1740,0.09100000000000003
1741,0.17980000000000002
1742,0.05760000000000001
1743,0.3346
1744,0.15739999999999998
1745,0.0774
1746,0.027600000000000006
1747,0.18039999999999998
1748,0.0738
1749,0.09660000000000002
1750,0.3158
1751,0.403
1752,0.13920000000000002
1753,0.06899999999999999
1754,0.4422
1755,0.0408
1756,0.2326
1757,0.035
1758,0.0236
1759,0.0744
1760,0.18000000000000002
1761,0.0132
1762,0.1088
1763,0.071
1764,0.2558
1765,0.2274
1766,0.1526
1767,0.1046
1768,0.5105999999999999
1769,0.3118
1770,0.2894
1771,0.19540000000000002
1772,0.0316
1773,0.3366
1774,0.2688
1775,0.13440000000000002
1776,0.0138
1777,0.14300000000000002
1778,0.723
1779,0.1774
1780,0.17720000000000002
1781,0.0712
1782,0.030199999999999998
1783,0.13940000000000002
1784,0.3364
1785,0.48940000000000006
1786,0.2076
1787,0.215
1788,0.1448
1789,0.2612
1790,0.2446
1791,0.3732000000000001
1792,0.026000000000000002
1793,0.5608000000000001
1794,0.11819999999999997
1795,0.0716
