id,Attrition
1677,0.8614696375841986
1678,0.25848803459434017
1679,0.28905682774062547
1680,0.3662375299136705
1681,0.9376688162449193
1682,0.6795540368274287
1683,0.38066622665094996
1684,0.8099133578692168
1685,0.20231106407572974
1686,0.7501230917606283
1687,0.11796496747611457
1688,0.7436955283766327
1689,0.17305092715961606
1690,0.3363089960096559
1691,0.8440789726842584
1692,0.8871690938961023
1693,0.6651897652251106
1694,0.5140325370354548
1695,0.8922742787892918
1696,0.19100891073180554
1697,0.8537151499732404
1698,0.10047801731154764
1699,0.3346106531114619
1700,0.16941730807780273
1701,0.8407610138354245
1702,0.2092679954491622
1703,0.4613996677328974
1704,0.29701021930065896
1705,0.4664841927652421
1706,0.4139425634363113
1707,0.42657314090553466
1708,0.23683455107013301
1709,0.5844400775171882
1710,0.5489609634578351
1711,0.5435339800798987
1712,0.9470996198501227
1713,0.10798797455745827
1714,0.7397363176370647
1715,0.3256824533257261
1716,0.4569569858984668
1717,0.30179136467301476
1718,0.6064777951380135
1719,0.22581173790075304
1720,0.036581844565757436
1721,0.8102125860345737
1722,0.7064553614728989
1723,0.10962971212700307
1724,0.5307235501287372
1725,0.09410311974468921
1726,0.12337680665326436
1727,0.3469866716202234
1728,0.6208738444685981
1729,0.27507806900657816
1730,0.18068655412159013
1731,0.1961768835700441
1732,0.8643759425930221
1733,0.226998464567292
1734,0.1625449733053424
1735,0.6774278346181852
1736,0.5612978770477252
1737,0.41595972532588255
1738,0.34975272409183067
1739,0.08705809831100472
1740,0.09688906324239407
1741,0.7253549340633904
1742,0.07714791346587813
1743,0.774665847199388
1744,0.36969564033028046
1745,0.08956903054254642
1746,0.06161140218729866
1747,0.5494703009973297
1748,0.22430155676897723
1749,0.28685869802427344
1750,0.3922573080654701
1751,0.8857810030558227
1752,0.2259603418042987
1753,0.21081721141640533
1754,0.8690157168659519
1755,0.11058266046246637
1756,0.7182262207956301
1757,0.13868950590371593
1758,0.03228438213682407
1759,0.20043923631713054
1760,0.4896412475743286
1761,0.061219134141351945
1762,0.22265551252675547
1763,0.2218044077058493
1764,0.6055931174882135
1765,0.652769554864129
1766,0.31116585548019193
1767,0.20325297262285116
1768,0.9378822874657877
1769,0.6654919168894997
1770,0.7028456168832056
1771,0.5400048612926893
1772,0.07302652989405943
1773,0.8166737807048092
1774,0.523046387581751
1775,0.36095490191532037
1776,0.021541584974131275
1777,0.3025053794906574
1778,0.9433199111516603
1779,0.3917064165294871
1780,0.6166802181923056
1781,0.1842767950906259
1782,0.11679496849840215
1783,0.43866224569864676
1784,0.8072838684276151
1785,0.895280766097251
1786,0.2792519882837602
1787,0.6832405791753308
1788,0.29344111192614086
1789,0.5281347029046665
1790,0.5860852708266535
1791,0.7204183798668169
1792,0.12423135995140318
1793,0.9635063413865638
1794,0.09669141712711854
1795,0.20768475285055288
1796,0.6820333897077332
1797,0.37267781990558324
1798,0.6316502875438896
1799,0.19513898710644034
1800,0.2466885515318114
1801,0.3044733687336146
1802,0.7933901798816568
1803,0.3691960400396005
1804,0.42387404094727776
1805,0.9448431286039083
1806,0.28580539605099714
1807,0.4251431766068414
1808,0.5439032138862105
1809,0.7066428059268238
1810,0.47223868603660657
1811,0.08986053785988968
1812,0.6768702676952598
1813,0.7973345647799317
1814,0.1413205989076934
1815,0.28662301437741383
1816,0.7769597451043037
1817,0.03856992494990485
1818,0.6431127236710898
1819,0.2647766883463215
1820,0.04610457935658227
1821,0.6360562517979929
1822,0.4429177924012112
1823,0.12471579636960364
1824,0.8221870403572638
1825,0.19294086782325207
1826,0.46967478975797883
1827,0.07234983452804053
1828,0.2356066871956775
1829,0.9023150077459288
1830,0.5598891816121945
1831,0.9494438673783838
1832,0.07983216779293392
1833,0.31114885696086453
1834,0.4139579346936797
1835,0.3389732795180361
1836,0.10971071140655814
1837,0.2587217495109623
1838,0.19132475060614446
1839,0.05872098768955035
1840,0.35280344253918594
1841,0.5509648794078424
1842,0.26990993077981756
1843,0.13347809598279597
1844,0.16100846137813077
1845,0.5731743989422606
1846,0.2929814621338658
1847,0.11019478672823466
1848,0.24183818238455526
1849,0.171909433461153
1850,0.822492812445617
1851,0.8688998919194847
1852,0.19742548607983562
1853,0.549293811401215
1854,0.5610521752862402
1855,0.8501272447110284
1856,0.8553894065609458
1857,0.15657383396470445
1858,0.48075223060935546
1859,0.07608910954313058
1860,0.05226384372140254
1861,0.11935908793769623
1862,0.25601305848597994
1863,0.8979863334192191
1864,0.03397167540207183
1865,0.12026071410114389
1866,0.4228919956310067
1867,0.3053267509743541
1868,0.8634136150565618
1869,0.8993577275965695
1870,0.4714845076886057
1871,0.3280247131829349
1872,0.11777627255416137
1873,0.35593927287048266
1874,0.3173382591166369
1875,0.12898158112345331
1876,0.4202043506390718
1877,0.6446257406517264
1878,0.10336402607633126
1879,0.09305900807475748
1880,0.8572324512083034
1881,0.3886688120408368
1882,0.1736466395307912
1883,0.12132606971505289
1884,0.1053313032606512
1885,0.44150441128791196
1886,0.4918909023221948
1887,0.2047038740327884
1888,0.38865911908800765
1889,0.241586608667344
1890,0.6126760355888803
1891,0.1906640692135428
1892,0.6579691558086765
1893,0.221480464005822
1894,0.11953882075423566
1895,0.21130889268385478
1896,0.08942393222173764
1897,0.21125195362750923
1898,0.2797223025042242
1899,0.22729511553678222
1900,0.595437873361308
1901,0.594181998262945
1902,0.03576053161650174
1903,0.10555033524811043
1904,0.2924497216886873
1905,0.21006435620590513
1906,0.35432347249774643
1907,0.8484005183273002
1908,0.548215406851052
1909,0.13124575132837007
1910,0.3056611774608754
1911,0.16631405206812014
1912,0.06724510461096429
1913,0.07634327538988456
