id,Attrition
1677,0.1852918192744255
1678,0.057492028339765966
1679,0.04686476709321141
1680,0.0758381721097976
1681,0.529112946242094
1682,0.2835666052997112
1683,0.10842534201219678
1684,0.661182563751936
1685,0.020905882818624377
1686,0.288183125667274
1687,0.009770124655915424
1688,0.4038949739187956
1689,0.003792812305619009
1690,0.033147765905596316
1691,0.37234959937632084
1692,0.4779953211545944
1693,0.029858447262085974
1694,0.016644178132992238
1695,0.45406523160636425
1696,0.001857431900134543
1697,0.29418732412159443
1698,0.0016548079511267133
1699,0.023909790499601513
1700,0.06552803004160523
1701,0.8247678428888321
1702,0.01698560907971114
1703,0.012753429124131799
1704,0.019901872263289988
1705,0.028859811485745013
1706,0.013799832027871162
1707,0.021190972707699984
1708,0.034678905038163066
1709,0.05562100955285132
1710,0.07822472741827369
1711,0.029107789625413716
1712,0.643281415104866
1713,0.005341827345546335
1714,0.1639691237360239
1715,0.017552897334098816
1716,0.0236166036920622
1717,0.02831146086100489
1718,0.03940287558361888
1719,0.02499519567936659
1720,0.0007849863613955677
1721,0.5474046636372805
1722,0.12891226261854172
1723,0.0021736276175943203
1724,0.14594387542456388
1725,0.007518491227529012
1726,0.0018832295536412857
1727,0.09049160219728947
1728,0.05542068928480148
1729,0.031068372540175915
1730,0.004368956753751263
1731,0.003762740481761284
1732,0.05668584653176367
1733,0.0448224984575063
1734,0.0018200627819169313
1735,0.08392282901331782
1736,0.03575310716405511
1737,0.05207815789617598
1738,0.08360090875066817
1739,0.0068089019623585045
1740,0.00553692682296969
1741,0.21458213636651635
1742,0.00195828916184837
1743,0.12621469283476472
1744,0.004129588967771269
1745,0.0009240497383871116
1746,0.0010280126480211038
1747,0.1633723145350814
1748,0.022922308766283095
1749,0.01597795548150316
1750,0.05236596055328846
1751,0.8051993995904922
1752,0.012722242332529277
1753,0.0069721208565169945
1754,0.23034418188035488
1755,0.011620639052125625
1756,0.47156278043985367
1757,0.010462916980031878
1758,0.0004739102432722575
1759,0.01558797329198569
1760,0.15251480787992477
1761,0.0009317098229075782
1762,0.006010378187056631
1763,0.013735111569985747
1764,0.04090592707507312
1765,0.16444299882277846
1766,0.004355921089882031
1767,0.010678219812689349
1768,0.5321996323764324
1769,0.09507657680660486
1770,0.05263445293530822
1771,0.044611143646761775
1772,0.0004631553656508913
1773,0.4355548433959484
1774,0.011246877373196185
1775,0.03666562936268747
1776,0.0002238332381239161
1777,0.031054209626745433
1778,0.6027458794414997
1779,0.10982512962073088
1780,0.10564494226127863
1781,0.007984626601682976
1782,0.007434831699356437
1783,0.021291211480274796
1784,0.15993171744048595
1785,0.4381163641810417
1786,0.025647023576311767
1787,0.27059614565223455
1788,0.05313275847584009
1789,0.022431878955103457
1790,0.15257820300757885
1791,0.15191650390625
1792,0.0009537714686302934
1793,0.703946903347969
1794,0.0016385049384552985
1795,0.05289442278444767
1796,0.07984791835770011
1797,0.008500050142174587
1798,0.527353685349226
1799,0.055397032760083675
1800,0.00895100086927414
1801,0.010508341569220647
1802,0.12310498021543026
1803,0.012050327786710113
1804,0.05685747065581381
1805,0.9938145950436592
1806,0.05619319807738066
1807,0.018957356573082507
1808,0.08460520207881927
1809,0.0699035634752363
1810,0.02138460671994835
1811,0.003841477446258068
1812,0.07961853733286262
1813,0.7697292342782021
1814,0.020594499888829887
1815,0.01003362046321854
1816,0.1653169160708785
1817,0.0006585283008462284
1818,0.22485238686203957
1819,0.00372226006584242
1820,0.009209853946231306
1821,0.03428596945013851
1822,0.054218631936237216
1823,0.0015773455234011635
1824,0.3802055213600397
1825,0.012742213089950383
1826,0.4748293533921242
1827,0.0008944644687289838
1828,0.022789386101067066
1829,0.33809369802474976
1830,0.06743406224995852
1831,0.566236324608326
1832,0.0029670040676137432
1833,0.07463354943320155
1834,0.038182841846719384
1835,0.026811691699549556
1836,0.029139835736714303
1837,0.008790200867224485
1838,0.0023502029507653788
1839,0.0017058253433788195
1840,0.0356117133051157
1841,0.19399493932724
1842,0.05100526788737625
1843,0.007606813218444586
1844,0.013153271283954382
1845,0.04518578830175102
1846,0.030793396290391684
1847,0.0010771243396447971
1848,0.006512425024993718
1849,0.007467448740499094
1850,0.5113355554640293
1851,0.1900240844115615
1852,0.023363866261206567
1853,0.06505199149250984
1854,0.04075969534460455
1855,0.5517237260937691
1856,0.30139465257525444
1857,0.0067526725033530965
1858,0.04651760985143483
1859,0.0007364494649664266
1860,0.0031503313512075692
1861,0.05589003278873861
1862,0.006758633709978312
1863,0.34076246805489063
1864,0.009392746025696397
1865,0.008230841543991119
1866,0.25442527420818806
1867,0.007798242004355416
1868,0.5989129915833473
1869,0.3078491520136595
1870,0.14816634729504585
1871,0.02808553643990308
1872,0.0020138496620347723
1873,0.018201843602582812
1874,0.021690210793167353
1875,0.007228763570310548
1876,0.034105974016711116
1877,0.04101704154163599
1878,0.0034821450753952377
1879,0.003927791854948737
1880,0.4369676746428013
1881,0.027660552004817873
1882,0.012599921261426061
1883,0.0034965843515237793
1884,0.003326686462969519
1885,0.0275929399067536
1886,0.015944108890835196
1887,0.0022447071969509125
1888,0.07546620769426227
1889,0.026261708815582097
1890,0.2785240113735199
1891,0.009312135865911841
1892,0.4972553588449955
1893,0.03996108076535165
1894,0.0251911316299811
1895,0.032985129684675485
1896,0.008505788049660623
1897,0.02006404346320778
1898,0.0746324067004025
1899,0.008127898792736232
1900,0.12291805166751146
1901,0.025680063758045435
1902,0.0006780071562388912
1903,0.004544953102595173
1904,0.24225710704922676
1905,0.005310865832143463
1906,0.05096051737200469
1907,0.15012440085411072
1908,0.0905300450976938
1909,0.0036959554854547605
1910,0.011134121916256845
1911,0.010161488316953182
1912,0.001034746499499306
1913,0.0055432150402339175
1914,0.023465425125323236
1915,0.008181546261766925
1916,0.15997856762260199
1917,0.11528359074145555
1918,0.012753281742334366
1919,0.044722791644744575
1920,0.0009798626851988956
1921,0.03843701852019876
1922,0.0004511164397626999
1923,0.03452297754120082
1924,0.5918032303452492
1925,0.0004484342280193232
1926,0.1285228137858212
1927,0.006309055315796286
1928,0.02010808768682182
1929,0.018158712307922542
1930,0.07961025089025497
1931,0.03874239313881844
1932,0.004323709785239771
1933,0.007558244265965186
1934,0.6693465262651443
1935,0.007502244145143777
1936,0.5585533007979393
1937,0.03404669195879251
1938,0.5901773981750011
1939,0.12597888708114624
1940,0.0018249823406222276
1941,0.051813970785588026
1942,0.13039843691512942
1943,0.12536254432052374
1944,0.008469083404634148
1945,0.0012716514866042417
1946,0.09044770523905754
1947,0.11614290601573884
1948,0.04864712944254279
1949,0.010022205708082765
1950,0.013848257047357038
1951,0.02524369931779802
1952,0.09160577645525336
1953,0.0007535422701039352
1954,0.01232702165725641
1955,0.0054109186748974025
1956,0.0020984199654776603
1957,0.01976914599072188
1958,0.09263114724308252
1959,0.002562088775448501
1960,0.6230967938899994
1961,0.006898783263750374
1962,0.0058085277560167015
1963,0.16708579566329718
1964,0.3451628591865301
1965,0.1336095118895173
1966,0.0012702607600658666
1967,0.2895780112594366
1968,0.7391458228230476
1969,0.010436589946039021
1970,0.6295651383697987
1971,0.9774302616715431
1972,0.07791316276416183
1973,0.0012987313348276075
1974,0.7212824001908302
1975,0.008932615543017164
1976,0.10899038100615144
1977,0.009340161952422932
1978,0.0012749960260407533
1979,0.018212180701084435
1980,0.001919057387567591
1981,0.024996197316795588
1982,0.002293734512932133
1983,0.16872250800952315
1984,0.4240602869540453
1985,0.055152470245957375
1986,0.0034837847924791276
1987,0.0009603248217899818
1988,0.014469207031652331
1989,0.5044589526951313
1990,0.00745798455318436
1991,0.007775524951284751
1992,0.007718610489973798
1993,0.004389755398733541
1994,0.002413095222436823
1995,0.16006008815020323
1996,0.014472975832177326
1997,0.035431453434284776
1998,0.005761516949860379
1999,0.010838005226105452
2000,0.16360390651971102
2001,0.004222235293127596
2002,0.0047055686882231385
2003,0.7008896693587303
2004,0.24619652144610882
2005,0.002091719434247352
2006,0.005193601740757003
2007,0.05027883860748261
2008,0.3272973345592618
2009,0.0008720590340089984
2010,0.06783778499811888
2011,0.11043556220829487
2012,0.0005890485244890442
2013,0.030806384107563645
2014,0.0014400919899344444
2015,0.0007368135120486841
2016,0.01927535654976964
2017,0.19346283096820116
2018,0.044052571756765246
2019,0.025201966520398855
2020,0.0110552322876174
2021,0.00013472050886775833
2022,0.0046889696750440635
2023,0.25333972182124853
2024,0.4440478943288326
2025,0.026330424123443663
2026,0.014969939773436636
2027,0.005414064857177436
2028,0.0069767933746334165
2029,0.005169721087440848
2030,0.006388572757714428
2031,0.0020501233520917594
2032,0.0004042633008793928
2033,0.030352011206559837
2034,0.0026376881287433207
2035,0.03873900044709444
2036,0.03059408999979496
2037,0.28704007156193256
2038,0.11130900261923671
2039,0.00847892917227
2040,0.5147076398134232
2041,0.1334125241264701
2042,0.03113574965391308
2043,0.21146507933735847
2044,0.051810928038321435
2045,0.0009072979337361176
2046,0.025829143181908876
2047,0.047620144789107144
2048,0.05016978830099106
2049,0.013689938699826598
2050,0.042391147231683135
2051,0.022471364005468786
2052,0.1279139497783035
2053,0.03740250528790057
2054,0.10704096266999841
2055,0.47377581521868706
2056,0.4541054964065552
2057,0.3478238135576248
2058,0.017106218088883907
2059,0.03507684473879635
2060,0.001130393076891778
